"id","grid","cnt_all","cnt_entire_home","cnt_private_room","cnt_shared_room","avgprice_all","avgprice_entire_home","avgprice_private_room","avgprice_shared_room"
35796952,"CU89",47,11,32,4,77.702127659574,148,58.75,36
35797061,"CN66",44,36,7,1,205.54545454545,231.36111111111,91.428571428571,75
35798549,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35798611,"CJ88",7,2,5,0,94.714285714286,141,76.2,0
35798701,"CN66",44,36,7,1,205.54545454545,231.36111111111,91.428571428571,75
35799445,"CH62",45,25,18,2,183.55555555556,244.24,110.83333333333,79.5
35799708,"CH62",45,25,18,2,183.55555555556,244.24,110.83333333333,79.5
35799984,"CY101",7,2,4,1,71.857142857143,112.5,57,50
35800046,"CR59",84,62,18,4,174.2380952381,200.3064516129,107.88888888889,68.75
35800182,"CH62",45,25,18,2,183.55555555556,244.24,110.83333333333,79.5
35800352,"EB63",2,0,2,0,51.5,0,51.5,0
35800448,"CH62",45,25,18,2,183.55555555556,244.24,110.83333333333,79.5
35800600,"DT22",4,1,3,0,55.75,76,49,0
35800764,"CP65",67,57,9,1,178.28358208955,189.54385964912,103.55555555556,209
35800768,"CI64",97,52,41,4,195.35051546392,261.07692307692,123.0243902439,82.25
35800903,"CI64",97,52,41,4,195.35051546392,261.07692307692,123.0243902439,82.25
35801208,"CV85",56,15,38,3,84.553571428571,141.4,66.078947368421,34.333333333333
35801421,"CI65",119,83,34,2,284.26890756303,330.5421686747,184.29411764706,63.5
35803121,"CR76",47,25,21,1,141.34042553191,191,83.285714285714,119
35803274,"DC72",4,0,3,1,50.25,0,57,30
35803557,"CS40",62,13,48,1,85.887096774194,158.53846153846,66.645833333333,65
35803559,"CQ94",30,14,16,0,100.13333333333,138.28571428571,66.75,0
35803621,"EN97",11,5,6,0,132.72727272727,206,71.666666666667,0
35803740,"CO65",58,48,10,0,197.22413793103,219.25,91.5,0
35804219,"CS93",61,29,31,1,90.786885245902,124.89655172414,59.612903225806,68
35804587,"DT22",4,1,3,0,55.75,76,49,0
35804589,"DA64",43,24,17,2,118.04651162791,152.08333333333,75.647058823529,70
35804885,"CS97",35,14,21,0,114.62857142857,175.14285714286,74.285714285714,0
35805037,"CI87",9,7,2,0,181.55555555556,191.85714285714,145.5,0
35805094,"DC91",53,9,44,0,68.88679245283,130.55555555556,56.272727272727,0
35805262,"CH65",183,106,73,4,201.2131147541,248.68867924528,136.58904109589,122.5
35805474,"CO82",133,72,61,0,153.16541353383,207.375,89.180327868852,0
35807159,"CU89",47,11,32,4,77.702127659574,148,58.75,36
35807376,"CT44",46,21,25,0,125,177.38095238095,81,0
35807411,"DB85",37,16,18,3,84.864864864865,127.125,57.277777777778,25
35807543,"ED129",11,10,1,0,143.63636363636,149.5,85,0
35808103,"CL55",55,37,13,5,181.78181818182,213.27027027027,90.692307692308,185.6
35808316,"BZ84",9,8,1,0,225.88888888889,245.5,69,0
35808498,"CS61",58,46,12,0,158.98275862069,178.65217391304,83.583333333333,0
35808578,"DI107",3,0,3,0,51.333333333333,0,51.333333333333,0
35808986,"CZ85",52,14,38,0,88.076923076923,149,65.631578947368,0
35809169,"CS80",29,13,16,0,174.27586206897,266.38461538462,99.4375,0
35809258,"CV96",33,13,19,1,110.75757575758,159.30769230769,82,26
35809289,"CT129",5,1,4,0,69,150,48.75,0
35810926,"CU83",67,31,36,0,112.92537313433,154.29032258065,77.305555555556,0
35811237,"CJ69",63,51,10,2,231.84126984127,238.8431372549,156.3,431
35812122,"CF66",52,22,30,0,191.36538461538,242.90909090909,153.56666666667,0
35816788,"CJ78",130,79,47,4,163.03846153846,200.37974683544,107.76595744681,75
35817430,"CU85",66,24,41,1,95.878787878788,138.04166666667,72.073170731707,60
35819469,"CM64",3,3,0,0,441.33333333333,441.33333333333,0,0
35821347,"CX91",49,15,32,2,92.244897959184,151.2,68.53125,29.5
35822763,"CR96",50,20,30,0,95.72,130.35,72.633333333333,0
35823101,"DA87",102,25,77,0,75.009803921569,136.12,55.168831168831,0
35823611,"CL78",19,6,13,0,127.21052631579,173.83333333333,105.69230769231,0
35825111,"CF67",135,42,91,2,183.93333333333,303.90476190476,130.24175824176,107.5
35826493,"DD90",36,9,25,2,78.5,133.77777777778,62.92,24.5
35826544,"DA65",20,7,12,1,90.35,131.85714285714,69.5,50
35826827,"CH65",183,106,73,4,201.2131147541,248.68867924528,136.58904109589,122.5
35827321,"CD73",65,51,14,0,250.58461538462,234.52941176471,309.07142857143,0
35827378,"CU122",1,1,0,0,139,139,0,0
35827600,"DD95",47,11,31,5,70.234042553191,131.45454545455,54.967741935484,30.2
35828713,"CL71",73,60,9,4,221.72602739726,245.51666666667,142.22222222222,43.75
35828913,"CM69",44,37,7,0,214.29545454545,226.21621621622,151.28571428571,0
35829338,"CU81",95,43,51,1,147.87368421053,228,80.274509803922,150
35829544,"CM69",44,37,7,0,214.29545454545,226.21621621622,151.28571428571,0
35829570,"CR90",41,22,19,0,141.56097560976,146,136.42105263158,0
35830404,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35830870,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35830892,"DA94",39,21,18,0,102.48717948718,142.28571428571,56.055555555556,0
35830998,"CE122",5,2,3,0,88.8,118,69.333333333333,0
35831203,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35831474,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35831503,"CK95",33,22,11,0,268.72727272727,351.81818181818,102.54545454545,0
35831833,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35832547,"CH74",38,31,7,0,264.71052631579,283.70967741935,180.57142857143,0
35832561,"CS46",19,13,6,0,122.26315789474,133.30769230769,98.333333333333,0
35833041,"CD85",25,15,10,0,171.2,202.13333333333,124.8,0
35833383,"CN82",28,21,7,0,180.89285714286,212,87.571428571429,0
35833554,"CN90",39,26,13,0,465.38461538462,661.38461538462,73.384615384615,0
35834284,"CE74",54,46,7,1,280.24074074074,308.86956521739,116.42857142857,110
35834935,"CS84",116,48,68,0,113.93103448276,162.25,79.823529411765,0
35835601,"CU95",31,13,17,1,106.45161290323,168.07692307692,64.117647058824,25
35835936,"CD73",65,51,14,0,250.58461538462,234.52941176471,309.07142857143,0
35836163,"CQ81",139,69,69,1,158.05755395683,220.26086956522,96.695652173913,100
35836317,"CK71",109,83,21,5,226.18348623853,270.33734939759,95.571428571429,41.8
35836471,"CQ81",139,69,69,1,158.05755395683,220.26086956522,96.695652173913,100
35837250,"CS92",58,15,43,0,80.603448275862,136.73333333333,61.023255813953,0
35837998,"CR51",45,16,25,4,133.97777777778,206.125,102.68,41
35838750,"CY93",67,33,34,0,100.05970149254,139.9696969697,61.323529411765,0
35839059,"CJ91",14,12,2,0,181.42857142857,198.08333333333,81.5,0
35839537,"CH69",23,15,8,0,191.52173913043,234.2,111.5,0
35839702,"CV80",10,3,6,1,89.5,178.33333333333,54.166666666667,35
35839810,"DA90",39,14,24,1,104.66666666667,168.42857142857,69.75,50
35840369,"BG108",2,2,0,0,77.5,77.5,0,0
35840564,"CY63",25,8,17,0,94.52,147.5,69.588235294118,0
35841083,"DR66",5,2,3,0,79,107.5,60,0
35841291,"CZ27",21,3,18,0,64.285714285714,107,57.166666666667,0
35841507,"CP83",149,76,73,0,157.15436241611,219.42105263158,92.328767123288,0
35842224,"CV94",37,28,9,0,118.08108108108,135.78571428571,63,0
35842254,"CX88",76,19,56,1,83.671052631579,145.26315789474,63.821428571429,25
35842268,"CE66",12,4,8,0,262.08333333333,270.5,257.875,0
35842456,"EB63",2,0,2,0,51.5,0,51.5,0
35842545,"CJ95",42,26,16,0,140.7380952381,167,98.0625,0
35842576,"CF71",70,53,16,1,229.98571428571,249.32075471698,177.4375,46
35842999,"CC83",41,28,13,0,183.31707317073,216.60714285714,111.61538461538,0
35843422,"EH128",5,2,3,0,125.8,214.5,66.666666666667,0
35843964,"CU43",23,7,16,0,95.434782608696,139.57142857143,76.125,0
35844248,"CR61",57,41,12,4,150.45614035088,169.9512195122,111.66666666667,67
35844386,"CY100",7,4,1,2,125.71428571429,121.25,250,72.5
35844745,"CT97",31,17,14,0,105.77419354839,132.88235294118,72.857142857143,0
35845267,"CX67",18,10,8,0,127.66666666667,166,79.75,0
35845453,"CZ88",46,12,34,0,80.369565217391,130.41666666667,62.705882352941,0
35845476,"CH81",76,51,25,0,158.11842105263,185,103.28,0
35846059,"CH63",147,85,40,22,191.98639455782,256.87058823529,107.7,94.545454545455
35847458,"BY107",4,1,3,0,116.75,200,89,0
35847646,"CX47",18,3,3,12,60.388888888889,153,51.666666666667,39.416666666667
35848679,"DD84",20,5,15,0,72.5,127.8,54.066666666667,0
35850605,"CJ66",24,13,10,1,250.875,333.84615384615,159.6,85
35850990,"CI66",18,9,9,0,238.94444444444,338.22222222222,139.66666666667,0
35855199,"CV50",32,7,21,4,86.625,148.42857142857,73.238095238095,48.75
35855969,"CU46",63,29,33,1,108.65079365079,150.03448275862,73.454545454545,70
35856471,"DU17",3,3,0,0,201.33333333333,201.33333333333,0,0
35856599,"CZ85",52,14,38,0,88.076923076923,149,65.631578947368,0
35858194,"CR45",34,11,21,2,99.117647058824,148.36363636364,74.666666666667,85
35859800,"CD84",50,37,13,0,220.02,251.72972972973,129.76923076923,0
35860327,"DB86",46,13,31,2,76.173913043478,122.76923076923,59.935483870968,25
35860350,"CQ96",58,30,28,0,100.25862068966,130.33333333333,68.035714285714,0
35860425,"CE76",101,68,32,1,201.81188118812,237,129.90625,110
35860626,"CV96",33,13,19,1,110.75757575758,159.30769230769,82,26
35862574,"CP82",102,54,47,1,161.24509803922,235.75925925926,78.31914893617,35
35863145,"CS96",50,25,25,0,119.64,167.56,71.72,0
35863336,"CM51",43,26,17,0,172.48837209302,204.03846153846,124.23529411765,0
35863730,"DC60",10,4,6,0,87.5,114.75,69.333333333333,0
35864796,"CY65",27,15,9,3,99.703703703704,131.6,65,44.333333333333
35864932,"CM67",50,26,23,1,282.66,282.42307692308,290.91304347826,99
35865346,"EK92",6,2,4,0,70.333333333333,74.5,68.25,0
35865788,"CV69",23,9,14,0,122,148.77777777778,104.78571428571,0
35866148,"DD96",9,5,4,0,87,112.8,54.75,0
35866165,"CI109",3,3,0,0,94.666666666667,94.666666666667,0,0
35866719,"DB50",5,2,3,0,99.8,112,91.666666666667,0
35867138,"CS55",55,31,24,0,141.07272727273,164.93548387097,110.25,0
35867271,"CI70",83,52,28,3,194.13253012048,233.51923076923,133.92857142857,73.333333333333
35867917,"CZ89",66,29,37,0,103.71212121212,142.1724137931,73.567567567568,0
35867923,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35868549,"CK71",109,83,21,5,226.18348623853,270.33734939759,95.571428571429,41.8
35868596,"CZ86",56,18,38,0,90.982142857143,158.61111111111,58.947368421053,0
35869234,"CD84",50,37,13,0,220.02,251.72972972973,129.76923076923,0
35869466,"CC84",81,60,18,3,194.20987654321,213.01666666667,144.16666666667,118.33333333333
35870390,"CD74",82,72,9,1,292.74390243902,266.97222222222,522.55555555556,80
35871036,"DD61",22,6,16,0,109.59090909091,156.5,92,0
35871317,"CR76",47,25,21,1,141.34042553191,191,83.285714285714,119
35871510,"CC84",81,60,18,3,194.20987654321,213.01666666667,144.16666666667,118.33333333333
35871511,"CC85",131,98,29,4,225.92366412214,239.29591836735,199.41379310345,90.5
35871515,"CC84",81,60,18,3,194.20987654321,213.01666666667,144.16666666667,118.33333333333
35871541,"CR62",69,45,21,3,169.60869565217,205.91111111111,106.7619047619,65
35872009,"CQ92",92,36,53,3,119.09782608696,208.72222222222,62.698113207547,40
35872024,"CV98",23,10,13,0,102.52173913043,166.9,53,0
35872972,"DH86",8,2,6,0,111.625,225,73.833333333333,0
35873124,"CT83",65,18,47,0,110.33846153846,184.16666666667,82.063829787234,0
35873317,"CE65",64,57,7,0,324.75,347.49122807018,139.57142857143,0
35874052,"CN49",48,16,29,3,108.79166666667,141.25,96,59.333333333333
35874420,"CS56",44,32,12,0,189.5,220.25,107.5,0
35874530,"CQ77",52,28,24,0,146.57692307692,191.78571428571,93.833333333333,0
35874763,"CC71",14,13,0,1,291.64285714286,300.23076923077,0,180
35874901,"DS91",5,2,3,0,61,75,51.666666666667,0
35875111,"CB96",14,11,2,1,165.85714285714,191.81818181818,87,38
35875206,"DU75",3,3,0,0,137.66666666667,137.66666666667,0,0
35875685,"CR49",62,24,38,0,118.35483870968,163.91666666667,89.578947368421,0
35875858,"DQ90",6,0,6,0,46.666666666667,0,46.666666666667,0
35876030,"CV114",2,1,1,0,173.5,300,47,0
35876147,"CI109",3,3,0,0,94.666666666667,94.666666666667,0,0
35876236,"CJ76",118,77,40,1,150.48305084746,179.44155844156,96.5,80
35876561,"DF71",19,4,14,1,75.736842105263,153.25,54.357142857143,65
35876621,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35876721,"DG81",1,0,1,0,140,0,140,0
35876805,"DB86",46,13,31,2,76.173913043478,122.76923076923,59.935483870968,25
35877559,"DI28",7,2,5,0,70.285714285714,138.5,43,0
35877681,"DI27",3,1,2,0,61.666666666667,107,39,0
35877755,"CH63",147,85,40,22,191.98639455782,256.87058823529,107.7,94.545454545455
35877927,"DI28",7,2,5,0,70.285714285714,138.5,43,0
35878332,"CV90",64,21,40,3,96.46875,168.61904761905,63.7,28.333333333333
35878473,"EK125",4,4,0,0,312.5,312.5,0,0
35878481,"CP91",65,24,38,3,106.13846153846,169.625,71.342105263158,39
35878775,"CK96",35,26,9,0,191.34285714286,226.96153846154,88.444444444444,0
35878814,"DA90",39,14,24,1,104.66666666667,168.42857142857,69.75,50
35879296,"CQ50",73,29,42,2,125.35616438356,167.44827586207,98.571428571429,77.5
35879563,"DC89",29,9,19,1,81.206896551724,139.44444444444,56.315789473684,30
35879684,"CS81",58,29,29,0,146.60344827586,199.55172413793,93.655172413793,0
35880079,"CP82",102,54,47,1,161.24509803922,235.75925925926,78.31914893617,35
35880571,"CM56",42,35,7,0,305.07142857143,339.85714285714,131.14285714286,0
35880602,"CZ97",19,9,9,1,106.05263157895,160.44444444444,58.111111111111,48
35880719,"CG80",84,50,34,0,182.54761904762,230.88,111.47058823529,0
35880886,"CR62",69,45,21,3,169.60869565217,205.91111111111,106.7619047619,65
35881157,"CZ97",19,9,9,1,106.05263157895,160.44444444444,58.111111111111,48
35881328,"DA63",24,12,11,1,102.91666666667,132.5,75.272727272727,52
35881347,"DB40",3,2,1,0,64.333333333333,70,53,0
35881797,"BW112",11,4,7,0,131.36363636364,272.5,50.714285714286,0
35882372,"CN83",73,46,26,1,180.78082191781,229.9347826087,97.5,85
35882973,"CN66",44,36,7,1,205.54545454545,231.36111111111,91.428571428571,75
35883107,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
35883990,"CQ83",128,63,64,1,148.0390625,205.69841269841,91.5625,130
35884220,"CG61",15,11,3,1,209,236.90909090909,150,79
35884299,"CL73",8,3,5,0,114.125,126.66666666667,106.6,0
35886159,"DS97",1,0,1,0,80,0,80,0
35891506,"DB50",5,2,3,0,99.8,112,91.666666666667,0
35892874,"CS48",64,37,27,0,159.421875,202.59459459459,100.25925925926,0
35893569,"CI78",97,66,30,1,176.30927835052,209.15151515152,107.1,85
35896695,"CS91",44,14,30,0,100.54545454545,189.14285714286,59.2,0
35898307,"CD75",147,125,22,0,264.15646258503,285,145.72727272727,0
35898731,"DP90",8,2,6,0,56,77,49,0
35899414,"CO109",24,14,8,2,114.04166666667,124.78571428571,115,35
35899551,"CP111",5,2,3,0,191,295,121.66666666667,0
35899864,"CU83",67,31,36,0,112.92537313433,154.29032258065,77.305555555556,0
35900132,"DF41",3,2,1,0,306.66666666667,120,680,0
35900353,"CJ73",94,78,14,2,210.72340425532,221.19230769231,118.42857142857,448.5
35900875,"CS45",28,15,12,1,117.28571428571,145.93333333333,86.666666666667,55
35900993,"CU109",4,0,3,1,66.25,0,71.666666666667,50
35901040,"AY112",4,1,3,0,92.25,190,59.666666666667,0
35901703,"CH79",100,58,40,2,162.52,202.60344827586,109.45,61.5
35901922,"CU85",66,24,41,1,95.878787878788,138.04166666667,72.073170731707,60
35902528,"CZ68",8,1,7,0,107.375,140,102.71428571429,0
35903152,"CS93",61,29,31,1,90.786885245902,124.89655172414,59.612903225806,68
35903155,"CK79",76,40,35,1,147.60526315789,198.55,92.4,42
35903262,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35903391,"CV35",47,18,29,0,87.787234042553,133.61111111111,59.344827586207,0
35904221,"CO80",55,34,21,0,178.49090909091,217.76470588235,114.90476190476,0
35904308,"DB63",20,7,12,1,90.9,113,79.333333333333,75
35904454,"CH75",61,38,21,2,268.37704918033,359.13157894737,121.90476190476,82
35904939,"ES65",2,0,2,0,79.5,0,79.5,0
35906345,"CV99",15,7,4,4,97.333333333333,155,60,33.75
35907127,"CF64",59,51,6,2,211.76271186441,224.70588235294,94.166666666667,234.5
35907197,"DG67",3,0,3,0,70,0,70,0
35907244,"CP91",65,24,38,3,106.13846153846,169.625,71.342105263158,39
35907389,"CU98",32,18,13,1,131.03125,186.88888888889,58.384615384615,70
35907876,"CI76",147,106,41,0,172.86394557823,201.49056603774,98.853658536585,0
35908075,"DC63",38,11,25,2,99.842105263158,176.54545454545,70.44,45.5
35909458,"CN68",46,40,6,0,368.21739130435,409.225,94.833333333333,0
35909488,"CR80",53,41,12,0,200.09433962264,230.73170731707,95.416666666667,0
35911322,"CU82",100,41,58,1,125.23,183.46341463415,84.068965517241,125
35912030,"CG77",44,40,4,0,264.31818181818,278.925,118.25,0
35912059,"CJ69",63,51,10,2,231.84126984127,238.8431372549,156.3,431
35912471,"CT127",4,0,4,0,152.75,0,152.75,0
35913114,"CG65",147,88,58,1,228.24489795918,300.125,121.39655172414,100
35913850,"EC70",5,0,5,0,56,0,56,0
35914333,"CF74",37,22,15,0,282.67567567568,318.13636363636,230.66666666667,0
35914591,"CK56",55,27,24,4,165.16363636364,233.07407407407,106.29166666667,60
35914632,"CF71",70,53,16,1,229.98571428571,249.32075471698,177.4375,46
35915030,"CL95",31,21,10,0,145.77419354839,174.09523809524,86.3,0
35915753,"EC82",6,3,2,1,108.33333333333,133.33333333333,75.5,99
35915754,"CQ82",89,55,33,1,152.96629213483,198.21818181818,80.909090909091,42
35916310,"",0,0,0,0,0,0,0,0
35916489,"DD85",25,10,15,0,110.8,170.9,70.733333333333,0
35916694,"CJ69",63,51,10,2,231.84126984127,238.8431372549,156.3,431
35916778,"CY90",41,13,28,0,103.43902439024,129.92307692308,91.142857142857,0
35916821,"CJ69",63,51,10,2,231.84126984127,238.8431372549,156.3,431
35916913,"CP65",67,57,9,1,178.28358208955,189.54385964912,103.55555555556,209
35920784,"CV49",11,4,7,0,101.18181818182,146,75.571428571429,0
35921065,"CV50",32,7,21,4,86.625,148.42857142857,73.238095238095,48.75
35929061,"CU56",25,8,17,0,107.72,190.375,68.823529411765,0
35931169,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35931422,"CV89",43,9,31,3,96.93023255814,195.44444444444,73.032258064516,48.333333333333
35932913,"CR49",62,24,38,0,118.35483870968,163.91666666667,89.578947368421,0
35933715,"DA67",21,7,12,2,91.285714285714,151.42857142857,64.333333333333,42.5
35933956,"CK80",16,6,10,0,127.9375,213.66666666667,76.5,0
35934018,"ED85",11,4,7,0,102,69,120.85714285714,0
35934191,"CH62",45,25,18,2,183.55555555556,244.24,110.83333333333,79.5
35934279,"CU81",95,43,51,1,147.87368421053,228,80.274509803922,150
35934299,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35934686,"CG64",182,129,48,5,177.52747252747,207.2480620155,110.77083333333,51.6
35935010,"CO80",55,34,21,0,178.49090909091,217.76470588235,114.90476190476,0
35935104,"CK60",19,13,6,0,177.52631578947,199.15384615385,130.66666666667,0
35935180,"ES64",1,0,1,0,100,0,100,0
35935675,"CR62",69,45,21,3,169.60869565217,205.91111111111,106.7619047619,65
35935711,"CQ92",92,36,53,3,119.09782608696,208.72222222222,62.698113207547,40
35936418,"CD84",50,37,13,0,220.02,251.72972972973,129.76923076923,0
35936469,"CQ44",23,8,11,4,97.173913043478,164.25,61,62.5
35936654,"CO80",55,34,21,0,178.49090909091,217.76470588235,114.90476190476,0
35936791,"CR58",66,46,17,3,164.84848484848,183.34782608696,133.47058823529,59
35937183,"CE81",36,22,13,1,167.44444444444,211.63636363636,97.846153846154,100
35937316,"CK77",97,57,39,1,180.53608247423,235.73684210526,102.82051282051,65
35937388,"CY88",64,22,42,0,97.859375,164.68181818182,62.857142857143,0
35937891,"CC85",131,98,29,4,225.92366412214,239.29591836735,199.41379310345,90.5
35938183,"CS97",35,14,21,0,114.62857142857,175.14285714286,74.285714285714,0
35938640,"DE109",2,2,0,0,95,95,0,0
35939197,"DA89",32,10,22,0,107.21875,221.1,55.454545454545,0
35939513,"CY90",41,13,28,0,103.43902439024,129.92307692308,91.142857142857,0
35939585,"CN48",21,13,8,0,174.09523809524,229.15384615385,84.625,0
35939805,"CU92",50,25,25,0,116.28,151.2,81.36,0
35940079,"CO83",127,77,49,1,160.48031496063,209.77922077922,85.061224489796,60
35940153,"CK73",33,24,9,0,169,190.20833333333,112.44444444444,0
35941038,"CJ65",21,15,5,1,236.7619047619,222.8,306.2,99
35941134,"DO100",1,0,1,0,60,0,60,0
35941376,"CN49",48,16,29,3,108.79166666667,141.25,96,59.333333333333
35941870,"CY91",57,22,34,1,102.05263157895,146.45454545455,75.441176470588,30
35941974,"CI71",52,30,19,3,367.90384615385,458.86666666667,266.84210526316,98.333333333333
35942603,"DO73",8,5,1,2,62.25,86.8,28,18
35943320,"CQ58",15,10,4,1,167.86666666667,192.3,120,115
35943489,"CE81",36,22,13,1,167.44444444444,211.63636363636,97.846153846154,100
35943602,"DV28",4,4,0,0,101.75,101.75,0,0
35943648,"CZ89",66,29,37,0,103.71212121212,142.1724137931,73.567567567568,0
35943649,"CR51",45,16,25,4,133.97777777778,206.125,102.68,41
35944364,"CU45",50,20,29,1,108.68,150.15,80.896551724138,85
35944768,"CT80",48,31,17,0,150.75,191.67741935484,76.117647058824,0
35944866,"CJ96",31,21,10,0,138.41935483871,167.57142857143,77.2,0
35944908,"DA89",32,10,22,0,107.21875,221.1,55.454545454545,0
35945025,"CX86",42,12,30,0,82.214285714286,139.16666666667,59.433333333333,0
35945192,"DD63",20,8,12,0,79.65,108.5,60.416666666667,0
35945228,"CU45",50,20,29,1,108.68,150.15,80.896551724138,85
35945256,"EJ94",2,2,0,0,101.5,101.5,0,0
35945823,"DH86",8,2,6,0,111.625,225,73.833333333333,0
35945859,"EJ60",1,1,0,0,258,258,0,0
35945923,"DP65",2,2,0,0,132.5,132.5,0,0
35946646,"CJ71",86,64,17,5,236.77906976744,266.28125,179.23529411765,54.8
35946652,"",0,0,0,0,0,0,0,0
35946773,"CP50",55,17,38,0,151.81818181818,223.41176470588,119.78947368421,0
35946932,"DP89",3,1,2,0,70.333333333333,85,63,0
35947579,"CN66",44,36,7,1,205.54545454545,231.36111111111,91.428571428571,75
35947912,"CM66",26,16,9,1,214.61538461538,241.1875,184.22222222222,63
35948011,"CI78",97,66,30,1,176.30927835052,209.15151515152,107.1,85
35948933,"CU38",59,18,38,3,108.20338983051,217.11111111111,60.921052631579,53.666666666667
35948934,"CO66",54,42,10,2,217.62962962963,249.64285714286,95.2,157.5
35949012,"CM68",152,101,50,1,284.04605263158,249.56435643564,357.88,75
35954294,"CM69",44,37,7,0,214.29545454545,226.21621621622,151.28571428571,0
35954804,"CS81",58,29,29,0,146.60344827586,199.55172413793,93.655172413793,0
35957263,"CO66",54,42,10,2,217.62962962963,249.64285714286,95.2,157.5
35958528,"CV44",51,15,36,0,91.019607843137,97.933333333333,88.138888888889,0
35960702,"CU70",23,16,6,1,138.82608695652,152.625,117.66666666667,45
35961207,"CI101",27,21,6,0,135,153.66666666667,69.666666666667,0
35962449,"CX52",19,11,8,0,130.84210526316,176.18181818182,68.5,0
35962668,"CN67",116,102,14,0,312.15517241379,336.89215686275,131.92857142857,0
35962803,"CM91",30,23,7,0,217.93333333333,261.26086956522,75.571428571429,0
35963599,"CF65",95,70,25,0,261.18947368421,285.7,192.56,0
35963736,"CR92",76,41,35,0,124.69736842105,172.58536585366,68.6,0
35965362,"DB66",32,15,17,0,96.96875,127.8,69.764705882353,0
35965985,"CT92",57,19,38,0,95.824561403509,154.05263157895,66.710526315789,0
35966154,"CR84",111,46,65,0,115.46846846847,168.5652173913,77.892307692308,0
35966653,"CQ60",50,37,11,2,170.86,199.81081081081,90,80
35966672,"CD80",35,27,8,0,506.85714285714,607.14814814815,168.375,0
35966895,"CU40",57,21,34,2,91.719298245614,134.42857142857,67.088235294118,62
35967057,"CT82",77,41,36,0,177.48051948052,260.41463414634,83.027777777778,0
35967094,"CO109",24,14,8,2,114.04166666667,124.78571428571,115,35
35967171,"CF66",52,22,30,0,191.36538461538,242.90909090909,153.56666666667,0
35967222,"CR111",8,3,5,0,98.75,127,81.8,0
35967471,"CV49",11,4,7,0,101.18181818182,146,75.571428571429,0
35968049,"CO51",74,34,39,1,133.37837837838,187.76470588235,87.333333333333,80
35968392,"CV83",34,11,23,0,99.264705882353,144.18181818182,77.782608695652,0
35968862,"CF77",17,12,5,0,204.11764705882,231.25,139,0
35968923,"CV40",20,9,11,0,85.4,107.22222222222,67.545454545455,0
35969545,"DB94",23,8,15,0,119.60869565217,148.375,104.26666666667,0
35969818,"CJ77",149,100,49,0,191.1744966443,205.98,160.95918367347,0
35970385,"CO81",87,54,32,1,257.6091954023,360.40740740741,88.59375,115
35970386,"CT100",7,4,3,0,134.28571428571,188.75,61.666666666667,0
35970902,"CY87",85,27,57,1,95.964705882353,152.33333333333,70.070175438596,50
35971141,"CC112",2,0,2,0,52,0,52,0
35971244,"CG92",31,25,6,0,174.45161290323,189.96,109.83333333333,0
35971401,"CS97",35,14,21,0,114.62857142857,175.14285714286,74.285714285714,0
35971673,"CD70",54,39,14,1,239.94444444444,284.53846153846,127.85714285714,70
35971792,"CI77",178,121,57,0,191.44382022472,231.26446280992,106.91228070175,0
35971885,"CD70",54,39,14,1,239.94444444444,284.53846153846,127.85714285714,70
35972171,"CE77",124,95,28,1,196.35483870968,227.13684210526,96.928571428571,56
35972361,"CM92",40,33,7,0,170.625,190.60606060606,76.428571428571,0
35972538,"CQ82",89,55,33,1,152.96629213483,198.21818181818,80.909090909091,42
35972633,"CR82",65,31,34,0,124.18461538462,170.67741935484,81.794117647059,0
35972860,"CS79",44,25,19,0,153.68181818182,203.92,87.578947368421,0
35973248,"CG64",182,129,48,5,177.52747252747,207.2480620155,110.77083333333,51.6
35973556,"CP83",149,76,73,0,157.15436241611,219.42105263158,92.328767123288,0
35974123,"CC83",41,28,13,0,183.31707317073,216.60714285714,111.61538461538,0
35974526,"DC92",81,21,59,1,84.925925925926,154,61.440677966102,20
35975000,"EA71",8,2,6,0,82.5,144,62,0
35975257,"DA74",22,4,17,1,86.5,182.75,67.176470588235,30
35975325,"CV83",34,11,23,0,99.264705882353,144.18181818182,77.782608695652,0
35975528,"CV82",75,35,40,0,118.36,164.22857142857,78.225,0
35975589,"CM51",43,26,17,0,172.48837209302,204.03846153846,124.23529411765,0
35977480,"EO125",1,0,1,0,50,0,50,0
35978071,"DD43",2,1,1,0,65,75,55,0
35984474,"CR106",11,2,9,0,78.545454545455,192,53.333333333333,0
35985735,"DE91",40,3,35,2,57.9,103,55.371428571429,34.5
35985851,"CE81",36,22,13,1,167.44444444444,211.63636363636,97.846153846154,100
35986504,"DL96",3,2,1,0,85,102.5,50,0
35988369,"CK79",76,40,35,1,147.60526315789,198.55,92.4,42
